content,polarity
"@lesliepenha estás loca, tú debes estar pendiente por si me dejan a última hora",N
Así ando amigas Ni una noche y extraño a mi familia Me siento sola Mi amiga con su novio Necesito abrazos,N
Ush solo viene a emocionarnos @villalobossebas,NONE
Tengo que empezar con buena actitud el dia de mañana para hacer válidos mis propósitos de año nuevo,P
Ya mejor me.resigno Nadie nunca jamás me va a querer.,N
"Probablemente un compañero renuncie en los próximos días, la perrada se desintegra",N
"@PauAj97 Todo cool, a lo mejor estudio en UV, a ver si mañana pasó",P
Mi horario esta de la fregada voy a vivir en la facu,N
@sofffiaaa tu que eres chihuahua lo mereces más Haha,P
La verdad extraño mucho mi vida universitaria,N
Las vacaciones me mal acostumbraron,N
"@benshorts a juzgar por mis comportamientos autodestructivos en las relaciones, aún quiero serlo",N
No se si dejar mi horario intacto u ocupar esos 4 créditos que me faltaron,NONE
Sólo un red hot del musashi arreglaría mi dolor del pie,N
"@bravephtp El cadáver de la novia, y si es nueva... Pasajeros",NONE
@Aliciamares98 Lo mismo me pregunto ya tiene que empezarrrr,N
"@shakira no te puedo llevar en mi bicicleta. Me caí y está descompuesta. Happy to walk with you, tho.",N
"De todas sus mentiras ""No creo que @EPN llegue a la presidencia"" era mi favorita, la mas vil y cruel",N
que triste que mañana empiezo el gym de nuevo,N
son los huevos más pobres que me he comido,N
@JoseeEscobar Pero ya quedaban poquitas de todos modos fijado.,N
"Si sabían que Broca y Wernicke son mejores amigos, cuando Wernicke se confunde, Broca se traba,",NONE
Quiero a mi novia aquí conmigo,N
Antes de un me gustas viene una tierna mirada con una sonrisa,P
"@KatiaCastorena Que tengas Excelente cobertura y excelente viaje, saludos también al Chicharito",P
Lo único malo del frío es que los Winis están duros,N
Mi vecino poniendo musica triste y eso hace que extrañe muchaa cosas,N
"Es que estos dolores, son bárbaros...",N
"@pakechii nop era como payaso de rodeo? Esa si me la sé, bueno no",NEU
"@SirRhosisRGL eso sí, hay raza que de verdad está súper jodida",N
Una rosa más y estoy a dos de volverme loco,N
"@jis_cuva uy si sobretodo nos dieron puras en la sierra están horribles, si al Chávez",N
"Fue una muy pero muy agradable platica, espero repetirlo",P
Hace rato debí de haberme levantado para ir al gym,N
No pude resolver el rompecabezas en Los rios de Alicia y ahora muero de tristeza,N
"Uno no decide de quién se enamora, solo pasa chingaos",N
@RoberHerreraA @ABCDesignated ay amiguito yo esperaba cada domingo para capítulo nuevo,N
@KozkaTripp Cuando vengas a vernos lo compruebas,NONE
"@IvancitoMavelk no estaba de caliente, iba a componer algo con alguien",NEU
Mi novio me vigila en Twitter y ahora todo lo que diga puede ser (y será) usado en mi contra ¡Ayuda!,N
@Osscar_II Jajajaja!! Esque me gustó poquito bb!,P
"@caballeroyfeo Abrimos el programa con esa, peeero ahorita ponemos un cover",NONE
"Bruno amaneció mal, muy mal, ya estamos evaluando aplicarle eutanasia.",N
Recibir una sorpresa inesperada y pasar una noche increible no tiene precio,P
"Pues así, viendo a Luis Videgaray.... No estoy tan pelón",P
@Lian_U send nudes y nubes *le pasa su alias de telegram*,NONE
"@vicmanini Así es Vic, me gustó mucho Bonito Martes",P
"@Abby_Maff pues si amiga, es muy feo",N
@daphnella @goliveros @Tirodopolus las mejores tazitas en la vida yo tengo unos caballitos de tlaque,P
Mi mejor amigo se fue a Los Ángeles.,N
@MrBeat @SuaraMusic @Brunch_BCN Ni que lo digas. Fue muy triste no poder estar pero mis compañeros lo hicieron de maravilla,N
@AbieeFlores comprame unos Voy a morir congelada,N
Lo bueno que nadamas es esta semana,NEU
No quiero ir a la escuelaaaaaa,N
@alevr9 lo importante es que tenemos salud,P
"@HugoLpzC jajaja tonto! Ya se, ya la próxima semana el viernes, lo más seguro!",NEU
Que difícil es tomar una decisión cuando no es para ti,N
"#JamasMePreguntes porq soy linda contigo, Si pregunto como estas es educación, no porq realmente me interese",N
@lcjury no me digas que está perdido lo que te regalé,N
@DanielaLeija ya me dijo mi esposo es una mercería en el 13 y 14 Hidalgo ves hay cosas bien bonitas para pintar,P
Cuando me pongo a dieta mas se me antojan las cosas delis ni modo a seguir comiendo melón,N
Tengo las manos tan congeladas que no quiero trapear,N
No soy una eerta en la cocina pero lo poco que sé siempre me ah funcionado.,P
@CARLOSEES Yo le dije que quería un beso suyo y me rechazó. No te sientas tan triste jajaja,N
"@_cmere sí… son colectivos. Tipo combi, pero menos pobre",NONE
@Rocktor101 consulta virtual o algo en fin Dr. como siempre un gusto saludarle y ya esperándole ... en serio,P
"@leomall2018 Según yo era como aviso, pero ahora sí ya es oficial",NONE
Cada que tengo tiempo libre me pongo a ver vídeos de animales. Los quiero todos ayura.,P
"De nuevo en la escuela, porque agarre inter #matavacaciones",N
@gustragosmaxima deberías poner la de prendido fuego de @ntvgoficial para participar,NONE
@clauu_ruiz14 jajajaja te contestaste tú sola hahaha pero sí tienes razón,P
@nicocmadrid ¡Estamos de acuerdo contigo Nico!,P
"Neta es súper estresante no traer datos, no puedo ver el vídeo y no puedo tuitearte locamente @ElJuanpaZurita #LocurasEnColombiaJZ",N
"@angies_ay ¡Mucha suerte, bonita! Ojalá logres conseguirlos. Saludos a tu bebé",P
No mames este pinche dolor que pedo? ya mejor llévame Diosito.,N
Todos son de 2do cuatri jajaja,NONE
Vengan a alimentarme una semana... Seré un inútil abandonado,N
Extraño los videos de los GMR,N
Esos pequeños momentos de felicidad que apenas duran segundos,P
Que triste levantarme pensando en tacos y no tenerlos,N
Lo que me faltaba... mi sandia está mala,N
@jarhatpacheco Gracias e igual hermoso día,P
#BuenosDias mundo Twittero ya desperté y estoy listo para vivir un dia mas #ExcelenteMartes,P
Esto de mudarme me agota y me da hueva recoger,N
"Un señor toca bien bonito, pero apenas traigo para mi pasaje",P
#luckyLadies no será lo mismo sin shiky que mala onda @nodigamosmas,N
Buen dia @EdWestwick que sea un día maravilloso para ti,P
Empezando el día con una de mis canciones favoritas,P
Hoy ando muy de buenas,P
@Abby_Maff Jajajajajaja no es cierto no se que seria de mi vida sin esas cosas (mensajes),P
@Natsflorees le di sus respectivos buenos días desde las 7am y ya estaba así jajaj no soy yo jajajaj,NEU
@DianaLeealM es de Dianas jaja gracias bella,P
Estoy muy celoso. Pinche Carlos.,N
Ya me estoy saboreando la hamburguesa que me pienso comer el jueves JAJAJAJA ya se k gorda Bye,P
Pagaré una maleta extra para todos nuestros nuevos momentos juntos,P
Lo único que hay para comer es un tomate,N
@GabrielaFlorsc_ una maldita tos que no me deja ni dormir,N
@QueenChingona @HelemVM lo iba a pedir y solo tienen tallas chica,N
La de las indirectas soy yo. Perdón.,N
o sea ... me urge un Dr. @Rocktor101 (escuchó un programa de males digestivos y así),N
"Si quieren que aprenda algo de eso dejen esa materia sola un semestre completo, si no como",NEU
Últimos momentos en medicina familiar y de guardia C,NONE
"@natyamezcua hay pues hay que ver que hacemos para vernos, te extraño, no quiero que te alejes",NEU
Me acabo de tragar un pastel en mood celina,N
"Pobresita jajajaja, no no tendras su amistad de nuevo",N
