content,polarity
Hoy soñé que @wendyvasquezl era mi profe de actuación y fui extremadamente feliz.,P
Amo los vestidos largos y los enterizos,P
"Somos los únicos webones que siguen trabajando, ya todos se fueron",N
Aun en la oficina...que triste mi vida,N
@MemesDelPeru tal cual csm @ClaroPeru hazte una y alarga la vigencia del 4G ilimitado,NONE
"Como cuando te sientes fea, gorda y sin plata",N
Solo que me inviten un almuerzito o dos que me quedo misia,NONE
@5nfidente No. Era sad y soy bien marica con esas cosas.,N
Mañana es año nuevo y yo sin planes,NONE
"No puedo dormir, lo malo de dormir Por la tarde",N
Él es un claro ejemplo de pendejo.,N
@_josejones anturio! En el mercado de flores de Barranco,NONE
"@rojozapatito despídete de todos, deséales feliz año y bye bye",NEU
@Agustozuloeta con todo. Debe ser un buen 2017. Abrazo,NONE
"@cachetotesrosa ahora ya estoy un mejor, pero tendré que regresar a la clinica en la semana",NONE
@chifaentiffanys no soy emo!!!! … feliz año!!,NONE
Salí por fin!!!! Ahora a grabar y luego stand up #QuieroUnShilcano,NONE
"Año nuevo ? Si? En mi cama, durmiendo .",NONE
El apagón de ayer mas mi estado alucinógeno = La guerra de los mundos,N
me llevo bien con los ex de @_adrianaquevedo jaja hasta jugamos pichangas @CombinadoPTV #yosupereamiex,NEU
Nunca me había dormido tanto en una película de timburton que raro,N
@DavidJeffer06 Ay! Esas medias tan lindas,P
Feliz de ver a mis amigos felices #BuenaVibraAlFin,NONE
"@DraMonicaAF Pero, baby. Todos merecemos una oportunimándaloalamierda.",N
"Decepcionado , este dolor ya lo tengo acostumbrado",N
"Como te elicas algo que no viste venir, ¿Cómo?",NONE
Me sancocho csm si las van tendrían ventana todo seria mejor,N
"Voy a cambiar mi vida, dejaré de salir por un buen tiempo",NONE
"Ahora sí conejito, llámala y mándala a la mierda de mi parte",N
Sacaron Gilda de cartelera Odio la cartelera peruana.,N
@Joustinrs asi es la vida del adulto hermanito buenas vibras,NONE
"Mal momento para tomar café caliente, no dejo de sudar, coño",N
@ilazo @lorenadcw no tengo catálogo de modelos de polvos azules amiga,NONE
Los veo muy felices???? Ya sepesaron? #LaVidaEsCruel,NEU
"Que histérico es la bestia, pobre bella",N
Y si vieras todas las heridas internas quizás entonces me entiendas,NEU
"@AggroQueenFay Solo fui a una de sus presentaciones 30 minutos, comprendeme",NONE
@FotoCalato @cinencuentro gracias por apoyar al cine hecho en las regiones,NONE
no puedo dejar de escuchar wham! alguien ayúdeme,NEU
"@Madame36 Martita mi pueblo es impredecible, coma sopa seca con carapulcra",NEU
Es criminal que me hagan caminar tanto hoy,N
@discolocontilde tanto así? en claro no hay cobertura por mi casa,N
"Terminarán odiándome, como casi todos los padres que me conocen",N
Necesito urgente entrar a la gimnasia y al gimnasioo,NONE
Lo que me recuerda que @edvergaray me criticará de seguro,NONE
"Hasta lo peor de mi, quiere lo mejor para ti",NEU
"Al final, siempre me quedo sola en casa",NONE
